Publishing_Year;Book_Name;Author;Language_Code;Author_Rating;Book_Average_Rating;Book_Ratings_Count;Gross_sales/ Bruttoumsatz;Publisher_Revenue;Publisher;Verfilmt;Genre_standardized
1992.0;Dolores Claiborne;Stephen King, Dominique Dill;fr;Intermediate;3.81;71053.0;661.38;396828.0;Amazon Digital Services,  Inc,;Ja;Horror / Thriller  
2016.0;The Nest;Cynthia D'Aprix Sweeney;en;Novice;3.45;79762.0;1508.49;905094.0;Amazon Digital Services,  Inc,;Nein;Drama / Gesellschaft  
2001.0;Fables, Volume 1: Legends in Exile;Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean;en;Intermediate;3.99;101016.0;1125.0;675.0;Penguin;Nein;Graphic Novel
2001.0;Getting Things Done: How To Achieve Stress-free Productivity;David    Allen;en;Intermediate;3.98;75665.0;598.5;0.0;Amazon Digital Services,  Inc,;Nein;Sachbuch / Produktivität  
1993.0;The Celestine Prophecy;James Redfield;en;Intermediate;3.6;72675.0;594.51;356706.0;Penguin;Ja;Spirituelle Literatur  
2012.0;My Life Next Door ;Huntley Fitzpatrick;en;Excellent;4.02;102012.0;594.51;356706.0;Simon and Schuster Digital Sales Inc;Nein;Jugendroman / Liebesgeschichte  
2012.0;Winter of the World;Ken Follett;en;Excellent;4.29;71971.0;1488.51;893106.0;Harper;Nein;Historischer Roman  
1999.0;Lucky;Alice Sebold;en;Intermediate;3.77;77462.0;1427.42;856452.0;Amazon Digital Services,  Inc,;Nein;Memoir / Drama  
1927.0;To The Lighthouse ;Virginia Woolf;en;Intermediate;3.76;83066.0;1144.04;686424.0;Macmillan;Ja;Literarischer Roman / Klassiker  
2004.0;Five Point Someone: What Not to Do at IIT;Chetan Bhagat;en;Novice;3.43;67438.0;146.52;0.0;Amazon Digital Services,  Inc,;Nein;Jugendroman / Coming-of-Age  
1993.0;Guilty Pleasures;Laurell K, Hamilton;en;Excellent;4.02;104252.0;442.52;0.0;Amazon Digital Services,  Inc,;Nein;Urban Fantasy / Paranormal  
2002.0;The Messenger;Markus Zusak;en;Excellent;4.09;93119.0;145.53;87318.0;Amazon Digital Services,  Inc,;Nein;Historischer Roman / Drama  
1874.0;Far from the Madding Crowd;Thomas Hardy, Rosemarie Morgan, Shannon Russell;en;Intermediate;3.92;87427.0;1997.73;1198638.0;Harper;Ja;Fantasy / Humor  
1987.0;Equal Rites;Terry Pratchett;en;Intermediate;4.0;88673.0;145.53;0.0;Amazon Digital Services,  Inc,;Nein;Horror / Experimentell  
2000.0;House of Leaves;Mark Z, Danielewski;en;Excellent;4.13;75469.0;439.53;0.0;Amazon Digital Services,  Inc,;Nein;Krimi / Thriller  
1993.0;Cruel & Unusual;Patricia Cornwell;nl;Excellent;4.11;83695.0;439.53;263718.0;Amazon Digital Services,  Inc,;Nein;Rechts-Thriller  
2013.0;Sycamore Row;John Grisham;en;Intermediate;3.98;56315.0;1074.57;644742.0;Penguin;Nein;Urban Fantasy / Paranormal  
2011.0;Awakened;P,C, Cast, Kristin Cast;en;Excellent;4.02;101234.0;675.98;405588.0;Hachette;Nein;Literarischer Roman / Klassiker  
1918.0;My ÃÂntonia;Willa Cather;en;Intermediate;3.76;81102.0;582.54;0.0;Amazon Digital Services,  Inc,;Ja;Jugenddystopie / Postapokalypse  
2006.0;Life As We Knew It;Susan Beth Pfeffer;en;Intermediate;3.89;94282.0;1097.92;658752.0;Amazon Digital Services,  Inc,;Nein;Satire / Humor  
2004.0;America (The Book): A Citizen's Guide to Democracy Inaction;Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J,R, Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms;en;Excellent;4.02;74511.0;1166.54;699924.0;Random;Nein;Memoir / Religion  
2004.0;90 Minutes in Heaven;Don Piper, Cecil Murphey;;Intermediate;3.91;67937.0;1251.22;750732.0;Amazon Digital Services,  Inc,;Ja;Liebesroman / Drama  
2012.0;The Longest Ride;Nicholas Sparks;en;Excellent;4.14;71276.0;144.54;0.0;Amazon Digital Services,  Inc,;Ja;Romance
1979.0;Kane and Abel;Jeffrey Archer;en;Excellent;4.27;74052.0;723.55;0.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2008.0;Change of Heart;Jodi Picoult;en;Intermediate;3.91;86471.0;990.35;594.21;Simon and Schuster Digital Sales Inc;Nein;Fiction / Drama
2003.0;Dry: A Memoir;Augusten Burroughs;en;Excellent;4.01;70550.0;1448.55;869.13;Amazon Digital Services,  Inc,;Nein;Memoir / Non-Fiction
2001.0;Sam's Letters To Jennifer;James Patterson;en;Excellent;4.15;77538.0;868.55;521.13;Hachette;Nein;Fiction / Romance
1969.0;Dune Messiah ;Frank Herbert;en;Intermediate;3.86;82580.0;570.57;0.0;Amazon Digital Services,  Inc,;Ja;Science Fiction
1945.0;The Great Divorce;C,S, Lewis;en;Excellent;4.28;75031.0;1428.57;857142.0;Penguin;Nein;Fiction / Fantasy
2004.0;Little Earthquakes;Jennifer Weiner;en;Intermediate;3.76;77592.0;1072.5;643.5;Random;Nein;Fiction / Contemporary
1835.0;Eventyr og historier;Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter;en;Excellent;4.28;90999.0;708.58;0.0;Amazon Digital Services,  Inc,;Nein;Childrens Literature / Fairy Tales
2009.0;New Moon: The Complete Illustrated Movie Companion;Mark Cotta Vaz;en;Excellent;4.34;82399.0;1560.58;936348.0;Penguin;Ja;Movie Companion / Fantasy
2014.0;Maybe Someday;Colleen Hoover;en;Excellent;4.33;81707.0;969.86;581916.0;Random;Nein;Romance
1999.0;Mr Maybe;Jane Green;en;Novice;3.41;78132.0;562.59;0.0;Amazon Digital Services,  Inc,;Nein;Contemporary Fiction
1915.0;Anne of the Island;L,M, Montgomery;en;Excellent;4.21;97049.0;139.59;83754.0;Random;Nein;Young Adult / Classic
1883.0;Also sprach Zarathustra;Friedrich Nietzsche, Walter Kaufmann;en;Excellent;4.05;65362.0;1030.71;618426.0;Penguin;Nein;Philosophy
1854.0;North and South;Elizabeth Gaskell, Alan Shelston;en;Excellent;4.13;95274.0;562.59;0.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2011.0;A Stolen Life;Jaycee Dugard;en;Intermediate;3.89;72713.0;558.6;0.0;Amazon Digital Services,  Inc,;Nein;Memoir / True Crime
2010.0;The Immortals of Meluha;Amish Tripathi;en;Intermediate;4.0;62784.0;418.6;251.16;Amazon Digital Services,  Inc,;Nein;Historical Fiction
1995.0;The Lost World;Michael Crichton;en;Intermediate;3.72;83389.0;1398.6;839.16;Amazon Digital Services,  Inc,;Ja;Science Fiction
2013.0;Requiem;Lauren Oliver;en;Intermediate;3.74;100593.0;698.6;0.0;Amazon Digital Services,  Inc,;Nein;Young Adult / Dystopian
1996.0;A Crown of Swords;Robert Jordan;en;Intermediate;4.0;86421.0;137.61;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy
1985.0;Blood Meridian: Or the Evening Redness in the West;Cormac McCarthy;en;Excellent;4.18;71095.0;725.88;435528.0;Penguin;Nein;Western / Literary Fiction
2012.0;Finale;Becca Fitzpatrick;en;Excellent;4.22;107569.0;1516.62;909972.0;Penguin;Nein;Young Adult / Fantasy
1985.0;Skeleton Crew;Stephen King;en;Intermediate;3.93;82320.0;957.72;574632.0;Random;Nein;Horror
2002.0;Lullaby;Chuck Palahniuk;en;Intermediate;3.73;66713.0;1094.63;656778.0;Hachette;Nein;Horror / Thriller
2009.0;Two States;Chetan Bhagat;en;Intermediate;3.42;67866.0;836.4;501.84;Amazon Digital Services,  Inc,;Nein;Contemporary Romance
2002.0;Summer Knight;Jim Butcher;en;Excellent;4.3;91012.0;542.64;0.0;Amazon Digital Services,  Inc,;Ja;Urban Fantasy  
1968.0;Dragonflight;Anne McCaffrey, Teodor PanasiÃâski;en;Excellent;4.1;95378.0;133.65;0.0;Amazon Digital Services,  Inc,;Ja;Science Fiction
2007.0;The History of the Hobbit, Part One: Mr, Baggins;John D, Rateliff, J,R,R, Tolkien;en;Intermediate;3.81;108399.0;538.65;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Literatur  
2014.0;Ugly Love;Colleen Hoover;en;Excellent;4.3;107583.0;808.65;485.19;Random;Nein;Romance
1998.0;Chocolat;Joanne Harris;en;Intermediate;3.95;84770.0;873.68;524208.0;Amazon Digital Services,  Inc,;Ja;Contemporary Fiction  
1977.0;The Amityville Horror;Jay Anson;en;Intermediate;3.82;80959.0;1191.26;714756.0;Hachette;Ja;Horror
1992.0;The English Patient;Michael Ondaatje;en;Intermediate;3.88;83741.0;663.67;0.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
2012.0;Gabriel's Rapture;Sylvain Reynard;en;Excellent;4.22;91213.0;530.67;0.0;Amazon Digital Services,  Inc,;Nein;Romance
1914.0;Dubliners;James Joyce, Jeri Johnson;en;Intermediate;3.85;73140.0;397.67;238602.0;Random;Nein;Historical Fiction
2009.0;Let the Great World Spin;Colum McCann;en;Intermediate;3.93;71515.0;394.68;0.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2003.0;The Eternity Code;Eoin Colfer;en;Excellent;4.04;94437.0;394.68;0.0;Amazon Digital Services,  Inc,;Nein;Science Fiction
2001.0;Tell No One;Harlan Coben;en;Excellent;4.11;78070.0;394.68;236808.0;Amazon Digital Services,  Inc,;Ja;Thriller
1987.0;The Tommyknockers;Stephen King;en;Famous;3.48;89262.0;790.68;0.0;Amazon Digital Services,  Inc,;Ja;Horror
2010.0;Hex Hall;Rachel Hawkins;en;Intermediate;3.96;109881.0;526.68;0.0;Amazon Digital Services,  Inc,;Nein;Young Adult
2010.0;Steal Like an Artist;Austin Kleon;en;Intermediate;3.86;93625.0;130.68;78408.0;Amazon Digital Services,  Inc,;Nein;Art / Creativity  
1999.0;Cryptonomicon;Neal Stephenson;en;Excellent;4.25;72683.0;327.36;196416.0;Random;Nein;Techno-Thriller  
2013.0;Beautiful Bastard;Christina Lauren;en;Excellent;4.05;111668.0;394.68;0.0;Amazon Digital Services,  Inc,;Nein;Romance
2000.0;Prodigal Summer;Barbara Kingsolver;en;Intermediate;3.98;78529.0;260.69;156414.0;Simon and Schuster Digital Sales Inc;Nein;Contemporary Fiction  
1996.0;We Were the Mulvaneys;Joyce Carol Oates;en;Intermediate;3.7;77251.0;1395.15;837.09;Hachette;Ja;Historical Fiction
1993.0;Understanding Comics: The Invisible Art;Scott McCloud;en;Intermediate;3.98;77277.0;129.69;77814.0;Amazon Digital Services,  Inc,;Nein;Graphic Novel
2010.0;Beautiful Darkness;Kami Garcia, Margaret Stohl;en;Intermediate;3.84;95447.0;260.69;156414.0;Harper;Nein;Young Adult
2011.0;The Psychopath Test;Jon Ronson;en;Intermediate;3.91;44097.0;492.7;295.62;Macmillan;Nein;Psychology / Nonfiction  
2005.0;Vanishing Acts;Jodi Picoult;en;Intermediate;3.68;79662.0;258.7;155.22;Random;Nein;Contemporary Fiction  
1995.0;Absolute Power;David Baldacci;en;Excellent;4.15;72481.0;1656.2;993.72;Macmillan;Ja;Thriller
2000.0;Hot Six;Janet Evanovich;en;Excellent;4.18;99329.0;514.71;0.0;Amazon Digital Services,  Inc,;Nein;Thriller
2012.0;The Time Keeper;Mitch Albom;en;Intermediate;3.85;72277.0;127.71;0.0;Amazon Digital Services,  Inc,;Nein;Romance / Chick Lit  
2006.0;A Dirty Job;Christopher Moore;en;Excellent;4.08;78523.0;127.71;76626.0;Amazon Digital Services,  Inc,;Ja;Contemporary Fiction  
2003.0;Moneyball: The Art of Winning an Unfair Game;Michael   Lewis;en;Excellent;4.24;66406.0;127.71;0.0;Amazon Digital Services,  Inc,;Ja;Genre: Sports / Non-Fiction / Business
2003.0;The Amulet of Samarkand;Jonathan Stroud;en;Intermediate;3.99;86062.0;127.71;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy
2007.0;I Am America (And So Can You!);Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell;en;Intermediate;3.91;71023.0;885.76;531456.0;Penguin;Nein;Satire / Humor  
1981.0;The One Minute Manager;Kenneth H, Blanchard, Spencer Johnson;en;Intermediate;3.85;70241.0;888.32;532992.0;Amazon Digital Services,  Inc,;Nein;Business / Management  
1958.0;Exodus;Leon Uris;en;Excellent;4.33;77258.0;1470.72;882432.0;Random;Ja;Historical Fiction
1994.0;Stones from the River;Ursula Hegi;en;Excellent;4.07;80056.0;787.2;472.32;Amazon Digital Services,  Inc,;Nein;Historical Fiction
1939.0;The Big Sleep;Raymond Chandler;en;Excellent;4.04;84489.0;126.72;76032.0;Amazon Digital Services,  Inc,;Ja;Crime / Noir
1945.0;Cannery Row ;John Steinbeck;en;Excellent;4.02;81598.0;1153.28;691968.0;Harper;Ja;Historical Fiction
2011.0;Seriously,,,I'm Kidding;Ellen DeGeneres;en;Intermediate;3.72;74358.0;843.28;505968.0;Hachette;Nein;Humor / Memoir
2000.0;The Miserable Mill;Lemony Snicket, Brett Helquist;en;Intermediate;3.83;101325.0;1395.73;837438.0;Penguin;Nein;Childrens Fiction
2012.0;The Snow Child;Eowyn Ivey;en;Intermediate;3.95;72328.0;125.73;75438.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2013.0;Wait for You;J, Lynn, Jennifer L, Armentrout;en;Excellent;4.19;106236.0;506.73;0.0;Amazon Digital Services,  Inc,;Nein;Romance
2009.0;The Last Straw;Jeff Kinney;en;Excellent;4.11;82518.0;502.74;0.0;Amazon Digital Services,  Inc,;Nein;Childrens Fiction
1308.0;La Divina Commedia;Dante Alighieri, Allen Mandelbaum, Eugenio Montale;en;Excellent;4.06;74130.0;124.74;0.0;Amazon Digital Services,  Inc,;Nein;Classic / Poetry
1982.0;The Tao of Pooh;Benjamin Hoff, Ernest H, Shepard;en;Excellent;4.01;69975.0;1198.75;719.25;Harper;Nein;Philosophy / Classic
2012.0;Onyx;Jennifer L, Armentrout;en;Excellent;4.33;111448.0;1127.5;676.5;Random;Nein;Fantasy / Paranormal
2013.0;Unravel Me (Shatter Me, #2);Tahereh Mafi;en;Excellent;4.28;109183.0;122.76;73656.0;Amazon Digital Services,  Inc,;Nein;Young Adult / Dystopian
2003.0;The Birth of Venus;Sarah Dunant;en;Intermediate;3.79;78129.0;370.76;0.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2005.0;The Opal Deception;Eoin Colfer;en;Excellent;4.04;95638.0;121.77;73062.0;Amazon Digital Services,  Inc,;Nein;Thriller / Crime
2015.0;Det som inte dÃÂ¶dar oss;David Lagercrantz, Stieg Larsson, George Goulding;en;Intermediate;3.73;53751.0;121.77;73062.0;Random;Nein;Fantasy / Young Adult
2016.0;The Girls;Emma Cline;en;Novice;3.49;76761.0;974.78;584868.0;Random;Nein;Mystery / Crime
2003.0;The Goose Girl;Shannon Hale;en;Excellent;4.18;92952.0;120.78;72468.0;Simon and Schuster Digital Sales Inc;Nein;Horror / Zombie
2001.0;Mystic River;Dennis Lehane;en;Excellent;4.19;86103.0;1096.78;658068.0;Random;Ja;Classic / Historical
2010.0;Warm Bodies;Isaac Marion;en;Intermediate;3.93;66381.0;486.78;292068.0;Amazon Digital Services,  Inc,;Ja;Science Fiction
1881.0;The Prince and the Pauper;Mark Twain, Everett H, Emerson;en;Intermediate;3.84;84682.0;966.79;580074.0;Random;Ja;Historical Fiction
1966.0;The Moon is a Harsh Mistress;Robert A, Heinlein;en;Excellent;4.17;80366.0;930.49;558294.0;Penguin;Nein;Science Fiction
2010.0;The Forty Rules of Love;Elif Shafak;en;Excellent;4.17;35283.0;119.79;71874.0;Amazon Digital Services,  Inc,;Nein;Romance
1999.0;High Five;Janet Evanovich;en;Excellent;4.17;92737.0;671.55;402.93;Amazon Digital Services,  Inc,;Nein;Romantic Comedy
2013.0;Joyland;Stephen King;en;Intermediate;3.9;75018.0;118.8;0.0;Amazon Digital Services,  Inc,;Nein;Horror
1933.0;Tender Is the Night;F, Scott Fitzgerald;en;Intermediate;3.83;79008.0;118.8;71.28;Amazon Digital Services,  Inc,;Ja;Literarische Fiktion
1984.0;Cold Sassy Tree;Olive Ann Burns;en;Intermediate;3.99;82281.0;950.81;570486.0;Random;Ja;Historischer Roman
1945.0;The Glass Menagerie;Tennessee Williams;en;Intermediate;3.67;90032.0;117.81;70686.0;Amazon Digital Services,  Inc,;Ja;Drama / Theaterstück
2011.0;L'amica geniale;Elena Ferrante, Ann Goldstein;en;Intermediate;3.88;64637.0;912.73;547638.0;Random;Ja;Literarische Fiktion
2007.0;The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich;Timothy Ferriss;en;Intermediate;3.84;66129.0;355.81;0.0;Amazon Digital Services,  Inc,;Nein;Sachbuch / Selbsthilfe
1996.0;The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny;Robin S, Sharma;en;Intermediate;3.77;52031.0;117.81;0.0;Amazon Digital Services,  Inc,;Nein;Selbsthilfe / Spiritualität
2011.0;Rules of Civility;Amor Towles;en;Intermediate;3.99;75541.0;712.81;427686.0;Penguin;Nein;Historischer Roman
1970.0;Ringworld;Larry Niven;en;Intermediate;3.96;76925.0;117.81;70686.0;Amazon Digital Services,  Inc,;Ja;Science-Fiction
2011.0;Between Shades of Gray;Ruta Sepetys;en;Excellent;4.36;87718.0;236.81;142086.0;Amazon Digital Services,  Inc,;Ja;Historischer Roman / Jugend
1996.0;Frindle;Andrew Clements, Brian Selznick;en;Intermediate;3.79;83351.0;712.81;427686.0;Macmillan;Nein;Kinderbuch / Jugend
2009.0;Dog Days;Jeff Kinney;en;Excellent;4.14;78592.0;474.81;0.0;Amazon Digital Services,  Inc,;Nein;Kinderbuch / Jugend
2012.0;The Round House;Louise Erdrich;en;Intermediate;3.91;67928.0;355.81;0.0;Amazon Digital Services,  Inc,;Nein;Literarische Fiktion
1973.0;A Wind in the Door;Madeleine L'Engle;en;Excellent;4.07;87277.0;355.81;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Jugend
2012.0;Free Four: Tobias Tells the Divergent Story;Veronica Roth;en;Excellent;4.18;81621.0;1188.81;713286.0;Hachette;Nein;Jugend / Dystopie
2015.0;A Little Life;Hanya Yanagihara;en;Excellent;4.27;66782.0;355.81;213486.0;Amazon Digital Services,  Inc,;Nein;Literarische Fiktion / Drama
2003.0;Y: The Last Man, Vol, 1: Unmanned;Brian K, Vaughan, Pia Guerra, JosÃÂ© MarzÃÂ¡n Jr,;en;Excellent;4.12;81326.0;117.81;0.0;Amazon Digital Services,  Inc,;Ja;Comic / Graphic Novel / Sci-Fi
2011.0;The Alloy of Law;Brandon Sanderson;en;Excellent;4.2;72185.0;593.81;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy
2011.0;Dead Reckoning;Charlaine Harris;en;Intermediate;3.77;87066.0;117.81;70686.0;Amazon Digital Services,  Inc,;Nein;Mystery / Thriller
1985.0;The Accidental Tourist;Anne Tyler, Jennifer Bassett;en;Intermediate;3.9;80075.0;784.21;470526.0;Amazon Digital Services,  Inc,;Ja;Literarische Fiktion
2012.0;Aristotle and Dante Discover the Secrets of the Universe;Benjamin Alire SÃÂ¡enz;en;Excellent;4.34;108884.0;1082.9;649.74;Amazon Digital Services,  Inc,;Ja;Jugend / Coming-of-Age
1897.0;The Invisible Man;H,G, Wells;en;Intermediate;3.62;84778.0;117.81;70686.0;Macmillan;Ja;Science-Fiction / Klassiker
1985.0;Hard-Boiled Wonderland;Haruki Murakami, Alfred Birnbaum;en;Excellent;4.15;147890.0;117.81;70686.0;Amazon Digital Services,  Inc,;Nein;Nonfiction
1994.0;Na margem do rio Piedra eu sentei e chorei;Paulo Coelho, Alan R, Clarke;en;Intermediate;3.57;62106.0;915.11;549066.0;Random;Nein;Spiritualität / Romantik
1812.0;Der Schweizerische Robinson;Johann David Wyss, Scott McKowen, Arthur Pober;en;Intermediate;3.92;78355.0;355.81;0.0;Amazon Digital Services,  Inc,;Nein;Abenteuer / Klassiker
1990.0;Four Past Midnight;Stephen King;en;Intermediate;3.9;76376.0;640.22;384132.0;Harper;Nein;Horror / Thriller
2012.0;The Marriage Bargain;Jennifer Probst;en;Intermediate;3.81;91630.0;1307.81;784686.0;Random;Nein;Liebesroman
1909.0;Anne of Avonlea;L,M, Montgomery;en;Excellent;4.21;99918.0;117.81;70686.0;Amazon Digital Services,  Inc,;Ja;Jugendbuch / Coming-of-Age
1930.0;The Little Engine That Could;Watty Piper, Doris Hauman, George Hauman;en;Excellent;4.15;82102.0;593.81;0.0;Amazon Digital Services,  Inc,;Nein;Kinderbuch / Bilderbuch
2013.0;We Are All Completely Beside Ourselves;Karen Joy Fowler;en;Intermediate;3.71;59973.0;355.81;0.0;Amazon Digital Services,  Inc,;Nein;Literarische Fiktion
1996.0;Children of the Mind;Orson Scott Card;en;Intermediate;3.74;74517.0;1022.21;613326.0;Amazon Digital Services,  Inc,;Nein;Science-Fiction
1922.0;Ulysses;James Joyce;en;Intermediate;3.74;76791.0;117.81;0.0;Amazon Digital Services,  Inc,;Nein;Literarische Fiktion / Modernistischer Roman
1998.0;Someone Like You;Sarah Dessen;en;Intermediate;3.94;84358.0;355.81;213486.0;Simon and Schuster Digital Sales Inc;Nein;Jugendbuch / Romance
2003.0;Moloka'i;Alan Brennert;en;Excellent;4.15;75307.0;950.81;570486.0;Harper;Ja;Historischer Roman
1990.0;The Witching Hour;Anne Rice;en;Excellent;4.1;79824.0;357.54;214524.0;Amazon Digital Services,  Inc,;Ja;Gothic / Horror
1986.0;This Present Darkness;Frank E, Peretti;en;Excellent;4.24;71815.0;352.82;0.0;Amazon Digital Services,  Inc,;Ja;Religiöser Thriller
2012.0;The Coincidence of Callie & Kayden;Jessica Sorensen;en;Excellent;4.21;97615.0;116.82;70092.0;Amazon Digital Services,  Inc,;Nein;Romance / Jugendbuch
2015.0;Fates and Furies;Lauren Groff;en;Intermediate;3.56;66085.0;862.58;517548.0;Harper;Nein;Literarische Fiktion
1998.0;Summer Sisters;Judy Blume;en;Intermediate;3.83;73515.0;862.58;517548.0;Penguin;Nein;Jugendbuch / Familienroman
1945.0;Stuart Little;E,B, White, Garth Williams;en;Intermediate;3.88;89033.0;352.82;211692.0;Amazon Digital Services,  Inc,;Ja;Kinderbuch
1953.0;The Foundation Trilogy;Isaac Asimov;en;Excellent;4.39;72311.0;1060.82;636492.0;Harper;Ja;Science-Fiction
1999.0;The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory;Brian Greene;en;Excellent;4.06;32626.0;352.82;0.0;Amazon Digital Services,  Inc,;Nein;Wissenschaft / Populärwissenschaft
2000.0;The Austere Academy;Lemony Snicket, Brett Helquist;en;Intermediate;3.97;99311.0;116.82;0.0;Amazon Digital Services,  Inc,;Ja;Jugendbuch / Mystery
2001.0;Seven Up;Janet Evanovich;en;Excellent;4.15;94506.0;1320.42;792252.0;Harper;Nein;Krimi / Thriller
2009.0;The Awakening;Kelley Armstrong;en;Excellent;4.16;95026.0;761.1;456.66;Simon and Schuster Digital Sales Inc;Nein;Kinderbuch
2003.0;Death Masks;Jim Butcher;en;Excellent;4.32;83664.0;654.9;392.94;Amazon Digital Services,  Inc,;Nein;Fantasy
1993.0;Stellaluna;Janell Cannon;en;Excellent;4.22;87423.0;116.82;70092.0;Amazon Digital Services,  Inc,;Nein;Historischer Roman
2007.0;Before They Are Hanged;Joe Abercrombie;en;Excellent;4.27;68865.0;116.82;70092.0;Random;Nein;Krimi / Thriller
2007.0;Loving Frank;Nancy Horan;en;Intermediate;3.73;72734.0;824.82;494892.0;Hachette;Ja;Kinderbuch
2002.0;Hard Eight;Janet Evanovich, Lorelei King;en;Excellent;4.17;93057.0;1060.82;636492.0;Random;Nein;Fantasy / Dark Fantasy
2001.0;The Vile Village;Lemony Snicket, Brett Helquist;en;Intermediate;3.94;89733.0;706.82;424092.0;Penguin;Nein;Historischer Fantasy
1973.0;Sybil;Flora Rheta Schreiber;en;Intermediate;3.99;72493.0;502.68;301608.0;Harper;Ja;Biografisch / Memoir
1980.0;Cosmos;Carl Sagan;en;Excellent;4.35;76440.0;1131.62;678972.0;Penguin;Ja;Populärwissenschaft
2005.0;Haunted: A Novel of Stories;Chuck Palahniuk;en;Intermediate;3.59;68861.0;234.82;140892.0;Simon and Schuster Digital Sales Inc;Nein;Horror / Kurzgeschichten
1987.0;The Shell Seekers;Rosamunde Pilcher;en;Excellent;4.13;73573.0;588.82;0.0;Amazon Digital Services,  Inc,;Ja;Frauenliteratur / Drama
2006.0;What Is the What: The Autobiography of Valentino Achak Deng;Dave Eggers;en;Excellent;4.16;59333.0;1680.32;1008192.0;Penguin;Ja;Memoir / Autobiografie
1981.0;Chronicle of a Death Foretold;Gabriel Garcia;en;Intermediate;3.95;56200.0;1128.08;676848.0;Simon and Schuster Digital Sales Inc;Ja;Science Fiction
1891.0;A Scandal in Bohemia;Ronald Holt, Arthur Conan Doyle;en;Excellent;4.22;65422.0;352.82;211692.0;Amazon Digital Services,  Inc,;Ja;Krimi / Detektivgeschichte
2011.0;Killing Lincoln: The Shocking Assassination that Changed America Forever;Bill O'Reilly, Martin Dugard;en;Excellent;4.02;71868.0;872.02;523212.0;Amazon Digital Services,  Inc,;Ja;Sachbuch / Geschichte
2013.0;The Lowland;Jhumpa Lahiri;en;Intermediate;3.82;62231.0;470.82;282492.0;Amazon Digital Services,  Inc,;Ja;Literarische Fiktion
2004.0;The Ruins of Gorlan;John Flanagan;en;Excellent;4.2;83085.0;824.82;494892.0;Random;Ja;Fantasy / Jugendbuch
2009.0;Wintergirls;Laurie Halse Anderson;en;Intermediate;3.98;87665.0;352.82;0.0;Amazon Digital Services,  Inc,;Nein;Jugendbuch / Problemroman
2000.0;The Brethren;John Grisham;en;Intermediate;3.71;69351.0;942.82;565692.0;Penguin;Nein;Rechtsthriller
1997.0;Assassin's Quest;Robin Hobb;en;Excellent;4.18;67125.0;470.82;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy / High Fantasy
1967.0;Rosemary's Baby;Ira Levin;en;Intermediate;3.96;78766.0;588.82;0.0;Amazon Digital Services,  Inc,;Ja;Horror
1984.0;The Talisman;Stephen King, Peter Straub;en;Excellent;4.12;79508.0;234.82;140892.0;Amazon Digital Services,  Inc,;Nein;Horror / Fantasy
1998.0;The Path of Daggers;Robert Jordan;en;Intermediate;3.9;74815.0;234.82;140892.0;Amazon Digital Services,  Inc,;Nein;Fantasy / High Fantasy
1958.0;The Dharma Bums;Jack Kerouac;en;Intermediate;3.94;62454.0;725.7;435.42;Amazon Digital Services,  Inc,;Nein;Beat-Literatur / Reiseliteratur
2010.0;The Reckoning;Kelley Armstrong;en;Excellent;4.21;92922.0;466.83;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Urban Fantasy
2012.0;Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity;Katherine Boo;en;Intermediate;3.97;69596.0;934.83;560898.0;Random;Nein;Sachbuch / Gesellschaft / Reportage
1934.0;Mary Poppins;P,L, Travers, Mary Shepard;en;Excellent;4.05;82706.0;349.83;209898.0;Amazon Digital Services,  Inc,;Ja;Kinderbuch / Klassiker
2007.0;Red Seas Under Red Skies;Scott Lynch;en;Excellent;4.23;68255.0;349.83;209898.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Abenteuer
